order,id,date,time,title,url,visitCount,typedCount,transition
355,21346,5/7/2024,15:48:40,Validação | Stix,https://idsec.soustix.com.br/authfy/v1/stix/login,3,0,form_submit
356,21346,5/7/2024,15:48:32,Validação | Stix,https://idsec.soustix.com.br/authfy/v1/stix/login,3,0,link
357,21492,5/7/2024,15:48:24,Validação | Stix,https://idsec.soustix.com.br/authfy/v1/stix/forgot_password/mfa?id=sms,1,0,link
358,21491,5/7/2024,15:48:23,Validação | Stix,https://idsec.soustix.com.br/authfy/v1/stix/forgot_password/mfa,1,0,form_submit
359,21490,5/7/2024,15:48:21,Stix | Senha,https://idsec.soustix.com.br/authfy/v1/stix/forgot_password,1,0,link
360,21489,5/7/2024,15:48:18,Entrar em Stix,https://idsec.soustix.com.br/authfy/v1/stix/login?memberNumber=05461942300&client_id=xKJiSORsFSJXIoe6XhVE5JWZ&redirect_uri=https%3A%2F%2Fwww.soustix.com.br%2FcallbackAuth&scope=openid&response_type=code&response_mode=query&code_challenge_method=S256&code_challenge=j7fcR50zx0JnFV5qLTqauTfPTZjuysRQHfHdBS0a2wc&channel=stix-site&flow=stix%2Fconnect%2Fauthorize&device_dna=65794a2e6157316c63335268625841694f6a45334d4055784d4463324f40632e4d6a5173496e5a6c636e4e70623234694f6949794c6a4d754d794973496d6c755a6d38694f6e7369596e4a7664334e6c6369493665794a685a32567564434936496b3176656d6c73624745764e5f3477494368586157356b6233647a49453555494445774c6a413749466470626a592e4f7942344e6a5170494546776347786c563256695f326c2e4c7a557a4e79347a4e69416f5f2e68554055777349477870613255675232566a6132387049454e6f636d39745a5f38784d6a51754d4334774c6a41675532466d59584a704c7a557a4e79347a4e694973496e5a6c626d527663694936496b6476623264735a5f424a626d4d7549697769596e4a7664334e6c636c5a6c636e4e70623234694f6949784d6a5169665f776963336c7a64475674496a7037496e42735958526d62334a74496a6f6956326c755a47393363794973496d3176596d6c735a5f49365a6d467363325573496d7868626d64315957646c496a6f6963485174516c49694c434a7a59334a6c5a5734694f6e736964326c6b644767694f6a45314d7a5973496d686c6157646f644349364f44592e4c434a6a62327876636b526c6348526f496a6f794e4831394c434a7a62335679593255694f6949694c434a6c624746776332566b496a6f794d6a51754d6a41774d4441774d4441794f4067774d6a4e394c434a7362324e6864476c766269493665794a73595852706448566b5a5f493649694973496d7876626d64706448566b5a5f493649694a394c434a766447686c6369493665794a6d6347707a496a7037496d526c646d6c6a5a556c6b496a6f694e6a566c5a4463315a6a55315a574d7a4d4759314d446b335957466d5a4449785a4745344e4445335a4751694c434a325a584a7a61573975496a6f694d79342e4c6a45694c434a7a593239795a5f49364d4334324c434a6c624746776332566b496a6f794d4067754d6a41774d4441774d4441794f4067774d6a4d73496e42735958526d62334a74496a6f6956326c754d7a49694c434a2e6157316c656d39755a5f4936496b46745a584a705932457655324676583142686457787649697769634778315a326c756379493657794a5152455967566d6c6c6432567949697769513268796232316c4946424552694257615756335a5849694c434a4461484a7662576c31625f425152455967566d6c6c643256794969776940576c6a636d397a62325a2e4945566b5a3255675545524749465a705a58646c63694973496c646c596b74706443426964576c7364433170626942515245596958582e73496d5679636d3979637949365731313966513d3d&terminate=true,1,0,link
361,21488,5/7/2024,15:48:12,Stix,https://www.soustix.com.br/validation,1,0,link
362,21487,5/7/2024,15:47:41,Sympla Certificado,file:///C:/Users/pedro/Downloads/663a7744d70ca.pdf,1,0,link
363,21412,5/7/2024,15:47:31,Sympla - Download de certificado,https://www.sympla.com.br/baixar-certificado/gktuyq0ffuJEWbe_U87hzMAdFD0IzYtONripnlDyu-4,1,0,reload
364,21417,5/7/2024,15:47:31,Stix,https://www.soustix.com.br/?utm_responsys=34864232889_1957829&utm_source=stix-emkt&utm_medium=emkt&utm_campaign=CMP_BLT_EMK_20240507_SHELLCOALIZAO3,2,0,reload
365,21486,5/7/2024,15:47:25,04 - [Dio] Dicionários.pptx,https://academiapme-my.sharepoint.com/:p:/g/personal/nubia_dio_me/EebIipXNLf9GsduivQenMpUBtoohPY2ITXh1HnkB0wa2dg?rtime=mLPIIsZu3Eg,1,0,link
366,21485,5/7/2024,15:47:25,,https://academiapme-my.sharepoint.com/personal/nubia_dio_me/_layouts/15/Doc.aspx?sourcedoc=%7B958ac8e6-2dcd-46ff-b1db-a2bd07a73295%7D&action=default&slrid=e96826a1-50bf-5000-7b85-f02367ea7414&originalPath=aHR0cHM6Ly9hY2FkZW1pYXBtZS1teS5zaGFyZXBvaW50LmNvbS86cDovZy9wZXJzb25hbC9udWJpYV9kaW9fbWUvRWViSWlwWE5MZjlHc2R1aXZRZW5NcFVCdG9vaFBZMklUWGgxSG5rQjB3YTJkZz9ydGltZT1tTFBJSXNadTNFZw&CID=1afb8ac0-bf56-44f0-bcf6-5f2c652f3cf6&_SRM=0:G:68&file=04%20-%20[Dio]%20Dicion%c3%a1rios.pptx,1,0,reload
367,21279,5/7/2024,15:47:20,*args and **kwargs in python explained - Yasoob Khalid,https://yasoob.me/2013/08/04/args-and-kwargs-in-python-explained/,1,0,reload
368,21484,5/7/2024,15:47:16,Discord,https://discord.com/invite/Dw6zBZAFU9?utm_campaign=imersao-ia-google&utm_medium=email&_hsenc=p2ANqtz-8t_zgDehzAd88pkTq-CSvf9UnejZY6ItLzo8qZawJB6HWm3vKDyMmV_-LsnzXZdfqwkuLg1MCG0tQ9TmpMr7UVUxVux5P2PblB3IDMrOmMh_ZQFpY&_hsmi=305328646&utm_content=discord&utm_source=hubspot,1,0,link
369,21479,5/7/2024,15:47:13,[Imersão IA] ✅ Discord liberado (e outras novidades)  - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBlvTZvKQqZfXtrNhxtzwxG,1,0,link
370,665,5/7/2024,15:47:03,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
371,21478,5/7/2024,15:46:52,Sua candidatura foi vista pela Terris Tecnologia - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBlvXxpqvLLgbZGNqpcRlKh,1,0,link
372,665,5/7/2024,15:46:45,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
373,21477,5/7/2024,15:46:44,Livia Nascimento enviou uma mensagem para você - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBlvdTtbmcHlfGcKTDVTfDs,1,0,link
374,665,5/7/2024,15:46:42,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
375,20700,5/7/2024,15:41:02,o renascimento de uma gigante - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBlvffWmDbQhMTGnLFBCmxK,2,0,link
376,665,5/7/2024,15:40:59,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
377,21476,5/7/2024,15:40:55,[LANÇAMENTO] Essentials A.I - Novo Pacote de Apps - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxSvBmFxmKPMznxWpsRDWBKvKk,1,0,link
378,665,5/7/2024,15:40:49,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
379,21475,5/7/2024,15:40:47,"PEDRO, esta vaga de Desenvolvedor é para você - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxStvBnNTfrTDqrstqFxXkFfTm,1,0,link
380,665,5/7/2024,15:40:46,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
381,21474,5/7/2024,15:40:44,Seu código de recuperação da conta do Facebook é: 682314 - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxStwJQlXmJtRwbmMwJrkzSgkB,1,0,link
382,665,5/7/2024,15:40:11,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
383,21473,5/7/2024,15:40:10,"PEDRO, achamos 2 vagas que têm a sua cara - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFQQpkvBjrGkBnnpJFCQfZsw,1,0,link
384,665,5/7/2024,15:39:50,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
385,21472,5/7/2024,15:39:48,Welcome pedroita! Get your free cloud services - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFQQxrrlrNGRhHVgpzhPggCN,1,0,link
386,665,5/7/2024,15:39:39,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
387,21471,5/7/2024,15:39:01,Continuar a se candidatar ao cargo Desenvolvedor Genexus - Pleno - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFQRJPPHwwjNnRBjKpcsmNfg,1,0,link
388,665,5/7/2024,15:38:09,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
389,21470,5/7/2024,15:38:08,"PEDRO, confira 2 novas recomendações de vagas - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsFbsLnBDgSctwXQwMXdWP,1,0,link
390,665,5/7/2024,15:38:06,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
391,21469,5/7/2024,15:38:03,Novo acesso ao X em 10.39.0 no Android - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsFnDWVPFQMcbFNXfBSCJH,1,0,link
392,665,5/7/2024,15:38:02,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
393,21468,5/7/2024,15:38:01,Você tem 1 nova curtida - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsFpKjBxZpgjjNwFdtPPlX,1,0,link
394,665,5/7/2024,15:38:00,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
395,21467,5/7/2024,15:37:58,“desenvolvedor ”: Iteris Consultoria e Software - Desenvolvedor Android Sênior e mais - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsNtzfpNLKtvsqwnmXnPTj,1,0,link
396,665,5/7/2024,15:37:57,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
397,21466,5/7/2024,15:37:57,Psiu! Sua senha foi alterada ;) - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsFpMFfWhNSDcCgdCqtbrV,1,0,link
398,665,5/7/2024,15:37:55,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
399,21465,5/7/2024,15:37:47,[Jobs Sólides] Engenheiro(a) de Software JR - Python - Cadastro realizado! - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsPCmXZxhvgZHqsGpSTKdM,1,0,link
400,665,5/7/2024,15:37:46,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
401,21464,5/7/2024,15:37:44,Quer ter mais limite de crédito? - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsXQNmJSZpHBSvPXgTHVbd,1,0,link
402,665,5/7/2024,15:37:43,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
403,21463,5/7/2024,15:37:42,Evento de Lançamento: Guia prático da folha de pagamento - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsXSfkVgTgbCXJNtCZFfTg,1,0,link
404,665,5/7/2024,15:37:41,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
405,21462,5/7/2024,15:37:40,Desenvolvedor Java na OEmprego e 1 outras vagas em Curitiba para você. Candidate-se agora. - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsXTmNVjxRdspFTMWgtChN,1,0,link
406,665,5/7/2024,15:37:39,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
407,21461,5/7/2024,15:37:13,[Jobs Sólides] Programador Júnior - Cadastro realizado! - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsPCmhgpkzCzHLxnXlnJvh,1,0,link
408,665,5/7/2024,15:37:09,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
409,2545,5/7/2024,15:37:07,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/learn,229,49,link
410,21377,5/7/2024,15:37:07,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/enroll/en/pt?email_type=practice_reminder&email=5d144e15323e666c0922473c514c95f552a710f8InBlZHJvaXRhbG9jYW1wb3NAZ21haWwuY29tIg%3D%3D&target=cta&utm_content=cta&utm_source=comeback&utm_medium=email&utm_campaign=practice_reminder,2,0,link
411,21376,5/7/2024,15:37:07,Duolingo,https://www.duolingo.com/course/en/pt?email_type=practice_reminder&email=5d144e15323e666c0922473c514c95f552a710f8InBlZHJvaXRhbG9jYW1wb3NAZ21haWwuY29tIg%3D%3D&target=cta&utm_content=cta&utm_source=comeback&utm_medium=email&utm_campaign=practice_reminder,2,0,link
412,21375,5/7/2024,15:37:06,Duolingo,https://www.duolingo.com/course/en/pt?email_type=practice_reminder&email=5d144e15323e666c0922473c514c95f552a710f8InBlZHJvaXRhbG9jYW1wb3NAZ21haWwuY29tIg==&target=cta&utm_content=cta&utm_source=comeback&utm_medium=email&utm_campaign=practice_reminder,2,0,link
413,21373,5/7/2024,15:37:05,"Uau, Pedro Italo! Você é um fenômeno do inglês! - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsXRWwCfqBsvzJxFVdJzMR,2,0,link
414,665,5/7/2024,15:37:03,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
415,21372,5/7/2024,15:36:20,Nagro Crédito Agro - Processo seletivo - Engenheiro(a) de Software JR - Python - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsXRVrsXVJqWvSfBkjVXGc,2,0,link
416,665,5/7/2024,15:36:16,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
417,21459,5/7/2024,15:36:14,OPORTUNIDADE - Best Seller de Gestão de Projetos - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtTSwmKXFXhscNXTlxvlKj,1,0,link
418,665,5/7/2024,15:36:13,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
419,21458,5/7/2024,15:35:59,Imersões | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/imersoes/aulas/aula-1-mergulhando-no-gemini-a-ia-do-google-c128,1,0,link
420,17844,5/7/2024,15:35:51,Imersão Inteligência Artificial 2ª Edição | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/imersao,4,0,form_submit
421,21455,5/7/2024,15:35:48,Fazer login nas Contas do Google,https://accounts.google.com/signin/oauth/id?authuser=0&part=AJi8hAPIOGUz_yzGvnNgMPXH5lvhjwb5lNaOWRDd20wGGIa_kvjxy9gmB5F2NXz-numWygBgH04IknrpeaNCxC6YD6Bol9dYaWEp57f8RXKTcbFScpM3vdKHW3WogvcMGYTlcHKsaH1xE9AY4Ch_ulwDFKlaY-th8Lu9Jg19QM-Zncqjx2e3tVyEuq-_GzWWkOMUq3JYhCoO8FdoEG9Bm78gZOtYDeFZ5apUuuijeXWsx3kD3sCzmoa7LZp5pBlR1XHb5SIuk991XpAZZnqApavWd6oZtCzp1MPVFzf_dGEI1Ji2SSmvXtKkG2eROXvkExj2gyLzeXxGay2HIPZ7yQFejL8zrDbWavVFogTmJDA3tahneDIFIOyrXF6ivrBnulds2UxtjS_2t4GHOtoUdK9EwUhN8NCDOwx9SuioQNe4hr5nPxltEL1iF_RgzR3SoPrN0tf_BgHWgl-pXea9yN9Eu0B3EEZA9okJ5AKSEWh5oBQ8PzXSD2x2pEpHhMOLv9DTWlLaEEQVNi4vJi5ca-TB4Oq-bt9Lyklmle3FRoPrgJvAfjmyZ8KKQd4s2abEW1K3mYgVNjZ-ha0S76f1I-H6fHr_jb5vWDZ8iAvms4tcLtggKfTQhh8GjoXJyltCwodFSkX8UjTraZxWOjNMvEn9J09yTOwelpbnxCCja3YkTRx5eBHHUlATj62HTVdWQt_sNJG_kq1qyDHVszJ9f3x3Ag8rRKHpHXYi-lIKPrgwVs4kR5IAAfNAGihFfBexEx6hbBwB8mD12_EGJNmm0MZxVc-RSAQYaspx9YaWXrBeH1isLkHxPTfxqAiHIBnIjPA_lEFJeZ13n6LwG1USOQAijVHcqRiQSC1gdyVz9Pr7zt2MJUQv1BNQQj71U7AP61w8839nKQz8E-grmsxR1FzDPm9LQfqKCd8txpSmfuxRDrO_kmz7elAMZQDvWz9TXHC8tTRhruEK-mTFGxae5tO77lGqmbaarbgE14wa1NEEugUwK0yADME&flowName=GeneralOAuthFlow&as=S-586359345%3A1715106943219284&client_id=381593707638-0r9va4l31mu2fu1pn04mvgahos493ehf.apps.googleusercontent.com&rapt=AEjHL4MOnFKq5gS1Yidxi9iANKHPKdypY-t-e8LTgvJPYlijWf-mgav-ITjV3T6KjSI1ovzZ8zRs6wmaglSvLtJ-FQoPDCv93g#,2,0,link
422,21455,5/7/2024,15:35:47,Fazer login nas Contas do Google,https://accounts.google.com/signin/oauth/id?authuser=0&part=AJi8hAPIOGUz_yzGvnNgMPXH5lvhjwb5lNaOWRDd20wGGIa_kvjxy9gmB5F2NXz-numWygBgH04IknrpeaNCxC6YD6Bol9dYaWEp57f8RXKTcbFScpM3vdKHW3WogvcMGYTlcHKsaH1xE9AY4Ch_ulwDFKlaY-th8Lu9Jg19QM-Zncqjx2e3tVyEuq-_GzWWkOMUq3JYhCoO8FdoEG9Bm78gZOtYDeFZ5apUuuijeXWsx3kD3sCzmoa7LZp5pBlR1XHb5SIuk991XpAZZnqApavWd6oZtCzp1MPVFzf_dGEI1Ji2SSmvXtKkG2eROXvkExj2gyLzeXxGay2HIPZ7yQFejL8zrDbWavVFogTmJDA3tahneDIFIOyrXF6ivrBnulds2UxtjS_2t4GHOtoUdK9EwUhN8NCDOwx9SuioQNe4hr5nPxltEL1iF_RgzR3SoPrN0tf_BgHWgl-pXea9yN9Eu0B3EEZA9okJ5AKSEWh5oBQ8PzXSD2x2pEpHhMOLv9DTWlLaEEQVNi4vJi5ca-TB4Oq-bt9Lyklmle3FRoPrgJvAfjmyZ8KKQd4s2abEW1K3mYgVNjZ-ha0S76f1I-H6fHr_jb5vWDZ8iAvms4tcLtggKfTQhh8GjoXJyltCwodFSkX8UjTraZxWOjNMvEn9J09yTOwelpbnxCCja3YkTRx5eBHHUlATj62HTVdWQt_sNJG_kq1qyDHVszJ9f3x3Ag8rRKHpHXYi-lIKPrgwVs4kR5IAAfNAGihFfBexEx6hbBwB8mD12_EGJNmm0MZxVc-RSAQYaspx9YaWXrBeH1isLkHxPTfxqAiHIBnIjPA_lEFJeZ13n6LwG1USOQAijVHcqRiQSC1gdyVz9Pr7zt2MJUQv1BNQQj71U7AP61w8839nKQz8E-grmsxR1FzDPm9LQfqKCd8txpSmfuxRDrO_kmz7elAMZQDvWz9TXHC8tTRhruEK-mTFGxae5tO77lGqmbaarbgE14wa1NEEugUwK0yADME&flowName=GeneralOAuthFlow&as=S-586359345%3A1715106943219284&client_id=381593707638-0r9va4l31mu2fu1pn04mvgahos493ehf.apps.googleusercontent.com&rapt=AEjHL4MOnFKq5gS1Yidxi9iANKHPKdypY-t-e8LTgvJPYlijWf-mgav-ITjV3T6KjSI1ovzZ8zRs6wmaglSvLtJ-FQoPDCv93g#,2,0,link
423,21453,5/7/2024,15:35:44,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth/oauthchooseaccount?response_type=code&client_id=381593707638-0r9va4l31mu2fu1pn04mvgahos493ehf.apps.googleusercontent.com&scope=openid%20profile%20email&state=gxCtRHPPstiPp1v342hesyhC8TmAMoqeIZlOFVVvOc0%3D&redirect_uri=https%3A%2F%2Fcursos.alura.com.br%2Flogin%2Foauth2%2Fcode%2Fgoogle&nonce=_NeB2pWEgRuvwFOpqTwPVArbViWqgmVjxcvoQZQvPu4&service=lso&o2v=2&ddm=0&flowName=GeneralOAuthFlow,1,0,link
424,21452,5/7/2024,15:35:44,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=381593707638-0r9va4l31mu2fu1pn04mvgahos493ehf.apps.googleusercontent.com&scope=openid%20profile%20email&state=gxCtRHPPstiPp1v342hesyhC8TmAMoqeIZlOFVVvOc0%3D&redirect_uri=https%3A%2F%2Fcursos.alura.com.br%2Flogin%2Foauth2%2Fcode%2Fgoogle&nonce=_NeB2pWEgRuvwFOpqTwPVArbViWqgmVjxcvoQZQvPu4&service=lso&o2v=2&ddm=0,1,0,link
425,21451,5/7/2024,15:35:44,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=381593707638-0r9va4l31mu2fu1pn04mvgahos493ehf.apps.googleusercontent.com&scope=openid%20profile%20email&state=gxCtRHPPstiPp1v342hesyhC8TmAMoqeIZlOFVVvOc0%3D&redirect_uri=https://cursos.alura.com.br/login/oauth2/code/google&nonce=_NeB2pWEgRuvwFOpqTwPVArbViWqgmVjxcvoQZQvPu4,2,0,link
426,21451,5/7/2024,15:35:43,Fazer login nas Contas do Google,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=381593707638-0r9va4l31mu2fu1pn04mvgahos493ehf.apps.googleusercontent.com&scope=openid%20profile%20email&state=gxCtRHPPstiPp1v342hesyhC8TmAMoqeIZlOFVVvOc0%3D&redirect_uri=https://cursos.alura.com.br/login/oauth2/code/google&nonce=_NeB2pWEgRuvwFOpqTwPVArbViWqgmVjxcvoQZQvPu4,2,0,link
427,21449,5/7/2024,15:35:40,Login | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/loginForm?urlAfterLogin=%5BaHR0cHM6Ly9jdXJzb3MuYWx1cmEuY29tLmJyL2ltZXJzb2VzL2F1bGFzL2F1bGEtMDItbWVsaG9yZXMtdGVjbmljYXMtZW0tZW5nZW5oYXJpYS1kZS1wcm9tcHQtYzEyOT91dG1fY2FtcGFpZ249aW1lcnNhby1pYS1nb29nbGUmdXRtX21lZGl1bT1lbWFpbCZfaHNlbmM9cDJBTnF0ei05ZmpMWmxJOEptSlI0Ull0cGxsdTJGNkg3RUhYTVVHUXN5YTR6cThTVllHaWp5NG1hUlVOejlBV1BmY1g4Ylh0UG1yaUJMdWR1UmlWcVdna21nQzE5R3pXQkFDaEhER3J2X3JvaURpaVJjYjRuMk54cyZfaHNtaT0zMDU4NzU3MzQmdXRtX2NvbnRlbnQ9YXVsYS0wMiZ1dG1fc291cmNlPWh1YnNwb3Q%5D,1,0,link
428,21444,5/7/2024,15:35:33,[Imersão IA] Mergulhe em Engenharia de Prompt - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtdfKQMFxnnmxDktwnBsGc,1,0,link
429,665,5/7/2024,15:35:25,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
430,14497,5/7/2024,15:28:34,Curriculos mandados - Planilhas Google,https://docs.google.com/spreadsheets/d/1sabgGgbK8XhjwaBvNcLc9_q2Qzx_KLKAdahSFHo_v0c/edit#gid=0,45,0,link
431,14497,5/7/2024,15:28:34,Curriculos mandados - Planilhas Google,https://docs.google.com/spreadsheets/d/1sabgGgbK8XhjwaBvNcLc9_q2Qzx_KLKAdahSFHo_v0c/edit#gid=0,45,0,link
432,14497,5/7/2024,15:28:33,Curriculos mandados - Planilhas Google,https://docs.google.com/spreadsheets/d/1sabgGgbK8XhjwaBvNcLc9_q2Qzx_KLKAdahSFHo_v0c/edit#gid=0,45,0,link
433,14496,5/7/2024,15:28:32,Curriculos mandados - Planilhas Google,https://docs.google.com/spreadsheets/d/1sabgGgbK8XhjwaBvNcLc9_q2Qzx_KLKAdahSFHo_v0c/edit,14,0,link
434,14870,5/7/2024,15:28:32,Curriculos mandados - Planilhas Google,https://docs.google.com/spreadsheets/d/1sabgGgbK8XhjwaBvNcLc9_q2Qzx_KLKAdahSFHo_v0c/edit?ouid=118361166103331052476&usp=sheets_home&ths=true,26,0,link
435,14870,5/7/2024,15:28:32,Curriculos mandados - Planilhas Google,https://docs.google.com/spreadsheets/d/1sabgGgbK8XhjwaBvNcLc9_q2Qzx_KLKAdahSFHo_v0c/edit?ouid=118361166103331052476&usp=sheets_home&ths=true,26,0,link
436,2284,5/7/2024,15:28:28,Planilhas Google,https://docs.google.com/spreadsheets/u/0/,17,0,link
437,14868,5/7/2024,15:28:27,Planilhas Google,https://docs.google.com/spreadsheets/u/0/?usp=installed_webapp,14,0,auto_bookmark
438,21443,5/7/2024,15:28:19,Mensagem do Grupo OLX - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCHHsKgQwSPmwJbXqhVBSG,1,0,link
439,665,5/7/2024,15:28:17,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
440,21442,5/7/2024,15:28:15,“desenvolvedor ”: Calcme - Desenvolvedor Fullstack - Pleno / Sênior e mais - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCHRvhkknLDVSszKnwdVrS,1,0,link
